mturk,political_stand,session,question_id_sequence,current_question,world,sequential_number,aid 
5c365e80-fed4-4f14-8f30-7b61a9caae2d,Democrats,5c365ed28794d,"23,2,9,7,6,14,1,8,17,20,18,12,15,10,11,13,19,4,16,3,5,25",5,3,0,5c365e80-fed4-4f14-8f30-7b61a9caae2d
5c365eb6-6bae-40f6-8499-1b3b3794084a,Republicans,5c365f14441ac,"24,17,2,7,5,10,16,11,9,1,4,8,13,18,15,20,19,3,12,6,14,25",14,7,0,5c365eb6-6bae-40f6-8499-1b3b3794084a
5c365ec5-4208-47db-be01-b700b84ea216,strong Democrats,5c365f42082ab,"24,19,6,10,16,12,5,13,15,17,4,3,11,14,2,20,8,9,18,1,7,25",25,4,0,5c365ec5-4208-47db-be01-b700b84ea216
5c365f3d-417c-4847-8c44-5f51d3c1fe5a,Democrats,5c365f560960a,"23,15,2,7,4,6,19,12,20,5,16,8,3,18,11,13,10,17,14,1,9,25",9,9,0,5c365f3d-417c-4847-8c44-5f51d3c1fe5a
5c365f24-1157-4500-8961-ceb5d0297c62,Republicans,5c365f5bd214b,"23,14,10,15,8,16,17,3,18,20,5,1,11,4,12,7,2,9,6,19,13,25",11,6,0,5c365f24-1157-4500-8961-ceb5d0297c62
5c365f54-4005-4a66-9435-2f95e7b4b431,,5c365fe3965f2,"24,3,11,20,18,12,4,10,13,14,19,1,15,8,2,17,6,7,16,9,5,25",24,7,0,5c365f54-4005-4a66-9435-2f95e7b4b431
5c365ffb-cbaa-4ede-b1ff-6cede843cfd9,Republicans,5c36605e8288b,"23,11,5,7,19,3,10,2,1,13,12,8,9,14,16,17,6,18,15,4,20,25",25,2,0,5c365ffb-cbaa-4ede-b1ff-6cede843cfd9
5c36605e-889d-43da-883c-323a8ad08400,Republicans,5c3660bdd0ed2,"23,10,2,20,12,18,9,1,19,15,17,4,8,6,14,13,3,11,7,16,5,25",5,3,0,5c36605e-889d-43da-883c-323a8ad08400
5c365fab-a08a-4cf6-aca3-e3e584663a45,strong Republicans,5c3660cb788eb,"24,16,6,1,4,8,7,10,18,19,13,20,9,14,15,2,11,3,12,5,17,25",17,5,0,5c365fab-a08a-4cf6-aca3-e3e584663a45
5c3660b2-0b46-4c70-825e-9ebd1d5b2aa9,strong Democrats,5c3660da6e0bd,"24,13,20,15,4,7,6,9,1,3,5,11,2,12,17,16,14,18,8,10,19,25",19,9,0,5c3660b2-0b46-4c70-825e-9ebd1d5b2aa9
5c366059-f9e1-4695-a55d-1d1be86da207,strong Republicans,5c36610798cdc,"23,20,2,8,3,4,6,14,19,10,18,12,11,1,17,5,9,15,13,16,7,25",7,6,0,5c366059-f9e1-4695-a55d-1d1be86da207
5c36575f-0d9f-4f27-874b-0d91ecf954b8,strong Democrats,5c36610bbe432,"23,7,2,10,1,13,19,4,3,15,12,8,5,16,20,18,11,17,9,6,14,25",25,10,0,5c36575f-0d9f-4f27-874b-0d91ecf954b8
5c366142-f378-42be-95be-e7fa02d5bb4f,neither,5c366161d5e7d,"24,3,15,20,18,8,2,13,16,10,4,12,6,19,11,7,1,5,14,17,9,25",24,4,0,5c366142-f378-42be-95be-e7fa02d5bb4f
5c366135-3bda-44f3-91a0-995dc1eb6841,,5c366180cc9e1,"23,3,19,20,10,17,14,12,5,6,18,8,1,16,15,13,11,9,4,7,2,25",23,8,0,5c366135-3bda-44f3-91a0-995dc1eb6841
5c366140-01dd-44cf-870d-e5e1c9278f80,strong Republicans,5c366181ef0e1,"24,6,15,7,8,13,17,5,19,4,14,1,18,9,11,2,20,12,3,10,16,25",16,1,0,5c366140-01dd-44cf-870d-e5e1c9278f80
5c36614e-4f6f-4dcb-83ec-7556b2261362,strong Republicans,5c3661829f554,"24,15,8,10,6,18,1,19,3,5,4,9,20,2,16,7,14,11,17,13,12,25",12,5,0,5c36614e-4f6f-4dcb-83ec-7556b2261362
5c366121-c497-4f3e-ac21-cf75a1933716,Democrats,5c3661b126500,"24,15,9,3,16,6,17,5,19,2,1,12,13,7,11,14,4,10,18,8,20,25",20,8,0,5c366121-c497-4f3e-ac21-cf75a1933716
5c36617d-dfbf-4913-91e4-cb916d2974af,strong Republicans,5c3661d1a101b,"24,11,9,7,5,20,10,12,19,13,8,3,14,4,16,1,17,2,15,6,18,25",7,10,0,5c36617d-dfbf-4913-91e4-cb916d2974af
5c36620f-0f35-485d-8923-d337b919eb65,Republicans,5c366247ae5a2,"23,6,2,5,16,9,10,3,11,8,1,7,12,18,4,20,13,17,19,15,14,25",25,1,0,5c36620f-0f35-485d-8923-d337b919eb65
5c36623f-3d3a-49d5-8a0c-4da89fd5febb,strong Democrats,5c36626d4dc82,"24,2,6,8,7,4,3,10,18,17,14,5,11,9,15,1,13,12,19,16,20,25",20,4,0,5c36623f-3d3a-49d5-8a0c-4da89fd5febb
5c366209-06a1-412d-934d-a3892135654b,,5c3662caf28f5,"23,7,10,18,9,11,4,17,3,19,5,16,1,15,6,8,20,12,14,2,13,25",23,7,0,5c366209-06a1-412d-934d-a3892135654b
5c3662fe-f801-4e02-a535-6d9a897233f6,strong Republicans,5c366340b65dc,"23,18,19,7,5,15,9,2,3,20,10,12,4,13,1,16,17,6,11,14,8,25",8,3,0,5c3662fe-f801-4e02-a535-6d9a897233f6
5c3663d2-7ccb-4892-a2b4-f7e9e0a1b6e0,Democrats,5c36641fe3690,"24,4,19,16,8,17,15,6,13,1,12,11,20,18,5,7,2,3,14,10,9,25",25,9,0,5c3663d2-7ccb-4892-a2b4-f7e9e0a1b6e0
5c3663f9-3c06-4031-b9cb-0e453caf1440,Republicans,5c3664661ccf1,"24,7,9,16,10,20,15,4,2,8,1,5,14,19,13,12,18,11,3,6,17,25",25,6,0,5c3663f9-3c06-4031-b9cb-0e453caf1440
5c36645c-64e2-4896-b58a-9a474feeab46,Democrats,5c366476038b6,"23,1,17,7,13,8,12,6,11,4,19,14,3,20,5,16,15,9,18,10,2,25",2,2,0,5c36645c-64e2-4896-b58a-9a474feeab46
5c366449-bffa-4071-b622-84f8fd9eeff9,strong Democrats,5c36649a26628,"23,14,19,13,11,8,15,12,16,7,6,4,10,20,17,3,1,18,2,5,9,25",9,2,0,5c366449-bffa-4071-b622-84f8fd9eeff9
5c3664d3-a4e7-4124-9ba3-6d158be369c1,strong Democrats,5c3664fb85e30,"24,2,16,20,15,14,7,3,1,12,18,10,8,17,9,5,13,19,11,4,6,25",6,4,0,5c3664d3-a4e7-4124-9ba3-6d158be369c1
5c3664ec-64e8-45a4-acf3-296043423e90,Democrats,5c36651369540,"24,3,10,9,11,15,5,2,4,12,7,14,13,8,17,1,20,18,16,19,6,25",6,8,0,5c3664ec-64e8-45a4-acf3-296043423e90
5c366698-e461-4354-8f95-2696b85953c0,strong Republicans,5c3666d71ebd6,"23,3,2,4,1,14,12,7,5,18,19,11,6,13,15,16,20,9,17,8,10,25",10,3,0,5c366698-e461-4354-8f95-2696b85953c0
5c36668b-5c30-4caf-925a-e5042714ad79,Republicans,5c36670722501,"23,19,14,20,3,2,4,6,13,7,1,9,10,5,17,12,11,8,16,15,18,25",25,1,0,5c36668b-5c30-4caf-925a-e5042714ad79
5c36669f-6229-4fa8-bc5a-e117f0f855c4,Republicans,5c3667233b5d4,"23,8,17,7,4,10,18,16,5,9,2,19,15,12,1,6,3,14,20,11,13,25",13,5,0,5c36669f-6229-4fa8-bc5a-e117f0f855c4
5c3666fd-bfdc-4603-8cca-0907fe86df08,Republicans,5c36674ec6b4c,"24,18,2,3,19,20,12,10,16,14,15,1,17,9,7,5,4,11,13,6,8,25",8,7,0,5c3666fd-bfdc-4603-8cca-0907fe86df08
5c3666f1-6fa3-4b74-ada8-b3886ca0dff4,Democrats,5c366750bb20f,"24,3,11,20,4,16,15,8,7,12,17,19,14,2,6,5,9,10,18,13,1,25",1,9,0,5c3666f1-6fa3-4b74-ada8-b3886ca0dff4
5c3667bd-72c3-4e95-85a2-3f6611cf3810,strong Democrats,5c3667eba373f,"24,11,19,15,7,3,8,14,16,4,6,18,17,9,1,2,20,10,12,13,5,25",5,6,0,5c3667bd-72c3-4e95-85a2-3f6611cf3810
5c3667b1-0eff-4ed2-b72d-4f3ddb02ed01,Democrats,5c3667f565652,"23,4,17,18,5,1,8,10,20,6,11,9,2,12,3,16,7,15,14,13,19,25",19,10,0,5c3667b1-0eff-4ed2-b72d-4f3ddb02ed01
5c3667c8-a3cd-4f6e-b6d3-19e1aa7230c9,Democrats,5c36680755dfa,"23,18,2,9,20,17,6,1,12,15,8,11,7,16,14,5,13,3,19,10,4,25",25,5,0,5c3667c8-a3cd-4f6e-b6d3-19e1aa7230c9
5c3668f1-e3b5-41ab-9b12-825afd0b93fe,strong Democrats,5c3669327fb29,"24,20,1,2,9,6,14,12,15,4,8,18,17,16,5,3,13,10,11,19,7,25",7,2,0,5c3668f1-e3b5-41ab-9b12-825afd0b93fe
5c366902-fe22-413e-8e2f-8e82740349f4,strong Democrats,5c366938ca795,"23,19,7,5,9,2,12,14,17,11,6,10,18,8,13,15,1,16,20,3,4,25",25,9,0,5c366902-fe22-413e-8e2f-8e82740349f4
5c36693c-83dc-4538-85db-b3f2ede2dddf,Republicans,5c3669a3df84d,"24,2,15,3,6,4,20,16,12,9,11,5,7,19,10,14,18,1,8,13,17,25",17,4,0,5c36693c-83dc-4538-85db-b3f2ede2dddf
5c366913-e316-4742-98ef-a9405e772d50,Democrats,5c3669b4985aa,"23,15,17,11,18,7,2,19,16,5,20,9,1,6,12,14,4,8,3,13,10,25",25,6,0,5c366913-e316-4742-98ef-a9405e772d50
5c366958-f557-49dc-8706-93dbe34ed593,strong Republicans,5c3669c43bf12,"23,2,20,16,9,7,12,6,11,19,4,3,17,8,18,15,14,5,1,13,10,25",10,7,0,5c366958-f557-49dc-8706-93dbe34ed593
5c366a02-d007-4d6d-a875-4670cbb295d1,Republicans,5c366a54caeac,"24,12,9,5,16,1,10,14,13,3,17,6,7,8,4,2,11,20,15,19,18,25",25,3,0,5c366a02-d007-4d6d-a875-4670cbb295d1
5c3669e6-f376-466c-9138-86839417c3e4,,5c366a6a136ae,"24,12,1,17,3,19,13,16,9,18,15,6,5,7,10,11,8,2,14,4,20,25",24,10,0,5c3669e6-f376-466c-9138-86839417c3e4
5c366a58-00e1-4c75-84a3-48851c440dcd,strong Democrats,5c366aaf9eb0f,"23,11,13,5,15,7,1,16,2,10,18,6,12,17,19,8,14,9,4,20,3,25",23,1,0,5c366a58-00e1-4c75-84a3-48851c440dcd
5c366bb2-0b0b-49ee-be2c-b4ce226c2ba9,Republicans,5c366bfdeae87,"24,9,16,5,17,6,8,19,10,13,7,11,14,3,4,15,18,2,20,1,12,25",25,8,0,5c366bb2-0b0b-49ee-be2c-b4ce226c2ba9
5c366b64-2669-4d40-aef2-f9f29967de28,,5c366c1d75852,"24,5,14,9,12,10,18,16,6,7,20,17,4,11,2,13,8,15,3,1,19,25",24,5,0,5c366b64-2669-4d40-aef2-f9f29967de28
5c366bd4-56f3-48fb-981a-29dbd2d8275e,Democrats,5c366c29637b5,"23,12,2,20,11,13,10,17,16,7,15,8,5,18,3,1,6,19,4,14,9,25",9,4,0,5c366bd4-56f3-48fb-981a-29dbd2d8275e
5c366bcf-97cb-4ddc-9464-91dbb195ee5e,,5c366c4b93c44,"24,6,3,15,17,5,4,8,20,7,1,12,13,9,10,16,2,11,18,14,19,25",24,2,0,5c366bcf-97cb-4ddc-9464-91dbb195ee5e
5c366c87-713d-4747-b5fa-f7763ec786de,strong Republicans,5c366ce085479,"23,12,14,19,8,1,11,20,13,10,17,16,2,6,4,3,9,5,15,7,18,25",18,7,0,5c366c87-713d-4747-b5fa-f7763ec786de
5c366c82-3f88-43a5-aed4-217e6d716eef,,5c366d0325239,"23,3,11,5,8,14,9,10,15,2,17,13,18,16,12,6,19,4,1,20,7,25",23,6,0,5c366c82-3f88-43a5-aed4-217e6d716eef
5c366cf0-c9ed-4092-8aa5-58d03c4c9570,Republicans,5c366d2b7b2e4,"23,16,1,19,2,5,12,6,4,3,18,15,17,20,8,14,7,13,10,9,11,25",25,3,0,5c366cf0-c9ed-4092-8aa5-58d03c4c9570
5c366b73-6a26-4232-822a-d8df9f0882ae,Democrats,5c366d3959143,"23,14,10,16,11,13,3,8,20,2,17,15,9,5,19,4,6,12,1,18,7,25",7,10,0,5c366b73-6a26-4232-822a-d8df9f0882ae
5c366d2d-2e3a-40e6-b3fe-19ea82f68f92,Democrats,5c366d6640385,"24,9,16,17,7,11,6,15,12,14,10,19,8,3,2,13,18,1,20,4,5,25",25,8,0,5c366d2d-2e3a-40e6-b3fe-19ea82f68f92
5c366d88-dd51-4d37-9d61-556fee9f3f05,,5c366db97e4f4,"24,8,12,11,19,9,20,18,15,7,16,4,17,10,14,1,5,13,6,3,2,25",24,9,0,5c366d88-dd51-4d37-9d61-556fee9f3f05
5c366dbb-9921-4ea2-9362-699fc4171358,neither,5c366de188a60,"24,19,17,3,12,10,6,7,8,18,4,15,5,11,9,16,2,1,20,13,14,25",24,1,0,5c366dbb-9921-4ea2-9362-699fc4171358
5c366d67-b6cf-4ca3-bc55-2c9c39d7375e,Democrats,5c366de1afae2,"23,8,13,15,9,11,3,5,4,10,2,12,14,7,16,20,6,1,17,18,19,25",19,1,0,5c366d67-b6cf-4ca3-bc55-2c9c39d7375e
5c366e2c-c22e-4468-a4d9-623fb11314b9,,5c366e48ca7d3,"23,13,6,1,9,16,18,19,4,15,2,7,20,14,8,11,3,10,5,17,12,25",23,9,0,5c366e2c-c22e-4468-a4d9-623fb11314b9
5c366ddb-38c1-4e5f-b2ea-9be1226e786b,Republicans,5c366e8b9165e,"24,13,9,6,4,1,10,14,7,18,16,17,8,11,2,3,5,19,12,15,20,25",20,4,0,5c366ddb-38c1-4e5f-b2ea-9be1226e786b
5c366ddd-0989-4a45-b0ff-75d6272fc5f5,,5c366e9f7c1f0,"23,5,19,10,16,2,9,6,3,15,4,1,18,8,20,7,13,12,14,11,17,25",23,5,0,5c366ddd-0989-4a45-b0ff-75d6272fc5f5
5c366e6c-c538-49d1-b193-e0a1ff6c5e13,strong Republicans,5c366ec214fa2,"23,5,1,7,4,3,10,19,15,18,6,17,2,9,13,14,8,11,20,16,12,25",23,2,0,5c366e6c-c538-49d1-b193-e0a1ff6c5e13
5c366eb9-732a-4b57-bbf1-d9e51d9501b5,strong Democrats,5c366efe1756f,"24,4,9,1,19,18,7,20,11,3,15,16,17,2,10,13,5,6,12,14,8,25",8,6,0,5c366eb9-732a-4b57-bbf1-d9e51d9501b5
5c366f59-5c7d-49ae-b120-4992c68eab8c,Democrats,5c366f7962f99,"23,18,9,6,2,13,19,11,15,8,14,20,4,3,16,5,17,7,12,10,1,25",25,8,0,5c366f59-5c7d-49ae-b120-4992c68eab8c
5c366f86-1302-4526-9ad4-178e8dd3ea43,strong Democrats,5c366fa66e690,"23,15,20,19,2,1,4,6,13,16,14,9,7,5,10,17,8,3,12,11,18,25",18,10,0,5c366f86-1302-4526-9ad4-178e8dd3ea43
5c366f34-32c3-46b5-ad76-b555c33211df,Republicans,5c366fb3684f9,"24,17,13,15,8,10,20,2,1,14,11,6,9,18,4,5,7,3,16,12,19,25",19,3,0,5c366f34-32c3-46b5-ad76-b555c33211df
5c366f82-566b-4b08-8f5d-1f8bc1d841e6,Republicans,5c366ffd22f0b,"24,9,16,1,18,12,13,7,3,17,5,15,10,20,4,2,8,11,6,19,14,25",25,7,0,5c366f82-566b-4b08-8f5d-1f8bc1d841e6
5c367048-8518-4944-b2ce-ca2d3b345bae,Democrats,5c36707731aad,"23,17,16,11,13,6,14,3,10,19,8,15,1,12,4,20,9,18,7,2,5,25",5,1,0,5c367048-8518-4944-b2ce-ca2d3b345bae
5c367054-5186-49ed-a6f1-89531f6f1416,strong Republicans,5c3670f1c3943,"23,9,5,13,12,20,1,7,19,14,8,16,3,17,10,11,15,18,2,4,6,25",25,4,0,5c367054-5186-49ed-a6f1-89531f6f1416
5c367136-213c-4555-af91-051c3e8f8b9f,,5c36716873256,"23,17,4,14,9,19,13,12,6,18,16,5,8,11,1,20,15,10,2,7,3,25",25,9,0,5c367136-213c-4555-af91-051c3e8f8b9f
5c367103-2fc2-4c66-9dec-d1150e59441b,strong Republicans,5c367169ae733,"24,11,2,9,18,6,10,1,20,19,16,4,5,14,13,8,17,7,3,15,12,25",25,6,0,5c367103-2fc2-4c66-9dec-d1150e59441b
5c367194-edf9-48c7-a40b-9aa65ea6f279,strong Republicans,5c3671f32d5d9,"24,15,14,4,2,16,6,18,10,20,8,7,3,5,11,9,17,13,1,19,12,25",12,3,0,5c367194-edf9-48c7-a40b-9aa65ea6f279
5c36721f-5c12-4116-b42d-a5dfe99047ee,Republicans,5c3672875100a,"24,3,13,2,17,1,5,14,4,9,16,11,20,15,6,7,19,10,18,12,8,25",8,10,0,5c36721f-5c12-4116-b42d-a5dfe99047ee
5c367219-fbd9-4a28-8492-54b8a6209e52,Republicans,5c367288c7e4d,"23,7,20,5,8,9,1,6,18,2,19,3,10,4,12,16,11,15,13,17,14,25",14,7,0,5c367219-fbd9-4a28-8492-54b8a6209e52
5c367227-db8b-47ec-be1d-7ffe38aa1abc,strong Republicans,5c3672962522e,"24,7,14,13,18,16,9,10,8,17,3,2,1,12,5,11,4,6,19,15,20,25",20,8,0,5c367227-db8b-47ec-be1d-7ffe38aa1abc
5c367222-f857-4189-b764-3f8f6cd3ae9f,strong Republicans,5c3672966f25b,"24,1,9,3,20,16,17,2,8,4,13,15,19,12,7,14,5,6,10,11,18,25",25,5,0,5c367222-f857-4189-b764-3f8f6cd3ae9f
5c367299-3d1e-49fd-90c2-add33697a8e5,Democrats,5c3672dee9950,"23,2,9,13,15,20,1,19,17,16,14,4,10,8,6,11,18,5,7,12,3,25",3,2,0,5c367299-3d1e-49fd-90c2-add33697a8e5
5c36727d-b394-46bf-90f9-997af9eaa00c,strong Republicans,5c3672ef2222a,"24,7,11,18,1,4,9,10,14,13,12,6,8,16,3,5,15,2,17,20,19,25",19,3,0,5c36727d-b394-46bf-90f9-997af9eaa00c
5c3672ee-e592-4761-82df-e83d9fbba3dd,strong Democrats,5c36732013227,"23,20,15,13,8,2,12,14,19,16,9,4,18,3,6,5,7,1,10,11,17,25",23,10,0,5c3672ee-e592-4761-82df-e83d9fbba3dd
5c367304-a93f-4260-9c63-d5892ee089cd,Democrats,5c36733ee38aa,"24,18,4,5,16,14,2,3,10,15,6,12,8,17,20,9,13,11,1,19,7,25",7,9,0,5c367304-a93f-4260-9c63-d5892ee089cd
5c36730b-b7ab-44b2-85ad-3eb361e53dba,Democrats,5c367340ce540,"24,18,4,17,14,12,11,8,19,9,10,20,7,15,5,3,13,16,1,6,2,25",2,2,0,5c36730b-b7ab-44b2-85ad-3eb361e53dba
5c366c24-42e7-4545-94b6-4b724bbf1d35,,5c3674211f6da,"24,17,18,14,13,7,5,6,3,2,9,10,16,8,15,1,11,19,4,20,12,25",24,4,0,5c366c24-42e7-4545-94b6-4b724bbf1d35
5c367383-f453-4a3e-98e8-f228252fe2ef,,5c367423a159e,"23,2,17,9,13,7,16,11,6,19,20,8,18,15,5,4,14,12,3,10,1,25",23,5,0,5c367383-f453-4a3e-98e8-f228252fe2ef
5c36764a-a699-4082-83c3-81944bb1abcb,strong Republicans,5c3676aa80434,"24,9,5,10,4,8,7,6,11,15,13,19,3,12,17,18,20,1,2,16,14,25",25,8,0,5c36764a-a699-4082-83c3-81944bb1abcb
5c367706-31dd-43f5-886e-09d217261b47,Democrats,5c367775f1c95,"23,17,14,9,8,4,15,20,6,7,3,10,13,18,16,1,12,19,5,2,11,25",11,6,0,5c367706-31dd-43f5-886e-09d217261b47
5c36781e-4555-4649-a328-6b44f3ebd3f6,strong Democrats,5c36783b28dfc,"24,12,2,3,5,11,4,1,14,19,10,20,13,16,9,17,8,7,18,6,15,25",15,1,0,5c36781e-4555-4649-a328-6b44f3ebd3f6
5c3678b4-e20e-4049-bc38-359f5a92121e,strong Democrats,5c367908abff1,"23,17,20,11,16,19,14,10,2,4,7,1,12,13,3,6,18,8,15,5,9,25",25,7,0,5c3678b4-e20e-4049-bc38-359f5a92121e
5c367cb1-251d-45ae-a381-6e28a66ef32c,strong Democrats,5c367cd16a675,"23,8,9,20,2,11,1,4,19,6,14,10,15,12,7,5,3,13,18,17,16,25",16,10,0,5c367cb1-251d-45ae-a381-6e28a66ef32c
5c367d1c-f93f-487f-9388-8c3a3e67f5b8,Democrats,5c367d6646e12,"24,16,9,19,4,12,14,8,20,5,10,3,15,6,7,1,18,17,2,13,11,25",11,2,0,5c367d1c-f93f-487f-9388-8c3a3e67f5b8
5c367d74-09b4-436b-9b2a-b04364af9bfb,Republicans,5c367df6d6ef0,"24,10,9,19,17,11,14,2,8,13,16,7,20,4,1,12,3,6,5,15,18,25",18,7,0,5c367d74-09b4-436b-9b2a-b04364af9bfb
5c367e28-61fd-4b77-ada3-87e3da6e6cda,Democrats,5c367ea044e0f,"23,14,18,15,9,11,4,8,7,17,10,6,1,3,19,16,5,12,20,13,2,25",25,8,0,5c367e28-61fd-4b77-ada3-87e3da6e6cda
5c367ecf-a2be-4d4d-9317-b90567f3be00,strong Democrats,5c367fdf8c34d,"24,12,16,15,3,10,13,8,2,18,4,19,9,20,17,5,7,1,14,11,6,25",6,3,0,5c367ecf-a2be-4d4d-9317-b90567f3be00
5c367ffa-8a3c-4747-b4c4-e4cd7562f232,strong Democrats,5c3680293dc3e,"23,9,11,15,19,14,20,8,2,13,6,5,7,10,12,1,4,16,17,18,3,25",25,4,0,5c367ffa-8a3c-4747-b4c4-e4cd7562f232
5c367ffe-f2bf-44eb-8639-e79538250aa3,strong Democrats,5c368060f16b2,"23,13,4,16,2,19,14,17,10,6,15,1,20,12,5,18,8,3,7,11,9,25",9,6,0,5c367ffe-f2bf-44eb-8639-e79538250aa3
5c36829d-5ebe-4b9f-936f-28658483e7ea,Democrats,5c3682dd199f2,"24,13,8,19,3,20,14,18,1,11,17,4,6,10,16,15,9,12,5,7,2,25",25,9,0,5c36829d-5ebe-4b9f-936f-28658483e7ea
5c368534-f5ee-44c6-9cc6-6e4380815184,strong Republicans,5c36859d708d8,"24,3,17,13,4,2,20,19,18,11,9,15,8,7,14,1,12,10,16,6,5,25",5,1,0,5c368534-f5ee-44c6-9cc6-6e4380815184
5c368680-3ecb-4aee-a2fb-a5d9b72ea55a,,5c3686df7b0fa,"24,6,2,12,19,17,10,14,20,9,16,8,18,13,7,1,4,15,3,11,5,25",24,5,0,5c368680-3ecb-4aee-a2fb-a5d9b72ea55a
5c3687ad-77ac-4c00-acc7-afc9f34f0c5b,Democrats,5c36880665716,"23,13,20,18,2,15,7,19,1,8,17,9,12,4,11,5,10,14,3,6,16,25",16,6,0,5c3687ad-77ac-4c00-acc7-afc9f34f0c5b
5c368808-f049-4dac-b10e-57b1f614d852,,5c36888c154e5,"24,12,1,14,2,11,6,5,4,15,16,3,19,9,13,17,18,8,10,20,7,25",24,9,0,5c368808-f049-4dac-b10e-57b1f614d852
5c36893c-7ddb-45b9-9b9a-939623e08782,Republicans,5c3689bcf2cab,"23,15,7,8,13,3,18,10,12,4,14,2,16,11,9,20,6,17,19,1,5,25",15,5,0,5c36893c-7ddb-45b9-9b9a-939623e08782
5c368a57-7de2-425c-8ba0-412701bec71f,,5c368aaf4f9c6,"23,14,10,8,4,5,12,3,19,2,11,20,13,16,18,1,15,7,9,6,17,25",23,8,0,5c368a57-7de2-425c-8ba0-412701bec71f
5c368afe-0db1-4400-b35c-9f88ffa68480,Democrats,5c368b364bc97,"24,7,5,9,10,19,4,1,20,14,16,13,8,6,3,2,15,11,17,18,12,25",12,10,0,5c368afe-0db1-4400-b35c-9f88ffa68480
5c368b83-d082-4f40-8667-ca63d9960900,strong Republicans,5c368c084a5c8,"24,14,2,5,16,20,1,19,12,10,9,15,8,17,13,4,18,3,7,6,11,25",11,2,0,5c368b83-d082-4f40-8667-ca63d9960900
5c368c98-a716-403b-b3e5-b8227c23d976,,5c368cc2d2e90,"24,10,11,14,17,7,4,1,5,20,18,8,6,19,15,2,9,13,16,12,3,25",24,1,0,5c368c98-a716-403b-b3e5-b8227c23d976
5c368cf1-ecdd-4c2a-be62-db199e967966,Democrats,5c368d41455f5,"24,7,11,13,12,1,15,10,18,20,6,3,19,8,9,4,16,17,14,5,2,25",2,4,0,5c368cf1-ecdd-4c2a-be62-db199e967966
5c368e28-db94-4434-b232-dce46fc6ac44,Republicans,5c368e769777f,"24,9,17,8,13,18,5,12,6,2,15,7,4,14,19,3,1,11,10,20,16,25",16,7,0,5c368e28-db94-4434-b232-dce46fc6ac44
5c369063-65d7-48fd-91ab-de6251c7a92f,,5c369085b7c7f,"24,1,19,3,5,10,4,2,15,13,8,9,12,16,18,6,11,7,20,17,14,25",24,3,0,5c369063-65d7-48fd-91ab-de6251c7a92f
5c3690ad-689a-4bf1-90ac-a4be068d4b53,Democrats,5c3690ec3bb68,"23,15,1,17,13,14,20,5,9,12,7,4,3,18,16,11,6,8,19,10,2,25",25,8,0,5c3690ad-689a-4bf1-90ac-a4be068d4b53
5c369122-1c6a-409f-b6b3-cdeba7ce327d,strong Republicans,5c369194c3cf5,"24,12,16,8,11,13,18,9,19,1,7,6,2,5,15,4,14,17,10,3,20,25",20,4,0,5c369122-1c6a-409f-b6b3-cdeba7ce327d
5c36925e-e25f-48b8-84ae-3fe413fe45b2,Democrats,5c36928df0b78,"23,12,9,1,8,15,4,7,18,17,10,3,5,19,13,6,20,2,11,16,14,25",14,5,0,5c36925e-e25f-48b8-84ae-3fe413fe45b2
5c369265-5301-48c1-862c-664ba6e8b8fe,strong Democrats,5c3692bc8ed83,"23,16,7,1,6,2,10,11,8,18,9,20,14,4,12,17,3,13,19,15,5,25",5,1,0,5c369265-5301-48c1-862c-664ba6e8b8fe
5c3691a1-4203-4427-90f8-2636b53a9549,Republicans,5c369300991f9,"24,3,19,5,4,11,14,8,2,12,18,9,10,20,6,16,1,15,13,7,17,25",17,7,0,5c3691a1-4203-4427-90f8-2636b53a9549
5c3692f9-1f58-493d-a761-b6f8b8668631,,5c3693301071e,"24,14,12,18,4,15,20,5,9,7,17,2,3,10,1,16,13,6,19,11,8,25",24,6,0,5c3692f9-1f58-493d-a761-b6f8b8668631
5c3692d3-1b73-4cec-8a06-560c8afde325,strong Republicans,5c36933382370,"24,14,13,19,2,8,4,10,11,3,17,15,7,9,20,18,12,6,5,1,16,25",16,3,0,5c3692d3-1b73-4cec-8a06-560c8afde325
5c369333-640b-4323-a76e-0699fa83933a,,5c3693b027f60,"24,8,19,5,9,7,13,10,20,17,18,6,1,11,2,14,3,12,15,4,16,25",24,2,0,5c369333-640b-4323-a76e-0699fa83933a
5c36931a-8527-49e8-8052-079403a01f4e,Democrats,5c369435cc3dd,"24,3,14,13,2,12,1,5,4,6,10,18,16,11,20,8,17,15,7,9,19,25",25,10,0,5c36931a-8527-49e8-8052-079403a01f4e
5c369400-a709-4a0a-b0cc-8c476cb1cc76,strong Democrats,5c3694365a201,"23,18,11,1,20,2,19,4,10,7,13,9,17,6,8,3,15,5,14,16,12,25",25,9,0,5c369400-a709-4a0a-b0cc-8c476cb1cc76
5c3693bb-086a-4481-8345-5271dd6af850,neither,5c36946ae2aff,"23,9,17,14,19,12,20,11,2,8,3,4,16,1,5,13,7,10,6,18,15,25",23,6,0,5c3693bb-086a-4481-8345-5271dd6af850
5c36944c-1203-494b-8465-843fb455eeaf,strong Republicans,5c36947c2e6b4,"24,14,1,8,9,17,4,13,15,10,19,18,5,7,6,2,16,11,12,20,3,25",3,7,0,5c36944c-1203-494b-8465-843fb455eeaf
